web-scraper-order,web-scraper-start-url,titulo,precio
1616547613-853,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Amplia casa en Juriquilla atras de la UVM,"$11,500"
1616547401-309,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Amplia casa en Loma Dorada con Roof Garden y de 350 mts2! RAHQRO,"$23,000"
1616547356-150,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,Casa tipo Loft en renta en Jurica ¡,"$16,000"
1616547513-552,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,"Renta casa El Refugio, Querétaro: 3 recámaras, sala de t.v., jardín","$14,000"
1616547541-632,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en privada con vigilancia 24 horas y 3 dormitorios! RAHQRO,"$13,000"
1616547613-844,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"Casa Equipada y con Jardín Para Estrenar, San Isidro Juriquilla - Renta","$12,000"
1616547347-125,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-rent/,Se renta casa en Centro Sur 3 recamaras YCC,"$11,500"
1616547633-896,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"RENTA 4 RECAMARAS, 1 EN PLANTA BAJA, FRACC. ALTOS JURIQUILLA","$15,000"
1616547579-752,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Renta de Propiedad Comercial en Juriquilla Queretaro,"$35,000"
1616547633-897,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"Casa en condominio en Renta, en Juriquilla, Querétaro","$12,500"
1616547541-637,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en El Refugio de 3 dormitorios y 164 mts2! RAHQRO,"$13,000"
1616547356-174,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,Casa en Renta estilo mexicano contemporáneo en Jurica,"$48,000"
1616547603-805,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa Amueblada en renta para ejecutivo en Santa Fe juriquilla Quertaro,"$17,000"
1616547532-598,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta El Refugio 3 habitaciones JRH,"$12,500"
1616547295-3,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=4,LOCAL COMERCIAL EN RENTA EN CUMBRES DEL LAGO QUERETARO,"$15,145"
1616547613-851,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Casas en Renta en Juriquilla San Francisco,"$35,000"
1616547356-168,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,"CASA SEMI-AMUEBLADA EN RENTA EN JURICA, QUERETARO","$38,000"
1616547444-422,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,Casa en renta AVH 20-3653,"$13,000"
1616547384-244,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/casa/for-rent/,Hermosa casa en renta de 3 habitaciones en Corregidora con vigilancia. JGJ,"$11,000"
1616547384-258,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/casa/for-rent/,"El Pueblito. Casa Amueblada con Variadas Amenidades y Áreas Verdes, Renta","$19,000"
1616547541-623,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en renta El Refugio 3 habitaciones AVH,"$11,000"
1616547633-895,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa en renta Altos de Juriquilla (AMARA),"$14,300"
1616547412-330,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa amoblado en El Milenio III de 240 mts2 y 3 dormitorios! ATC,"$16,000"
1616547633-913,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"Casa sola en Renta, en Juriquilla, Querétaro","$15,500"
1616547369-186,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=1,Casa - Jurica,"$38,000"
1616547421-367,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=3,Casa en Fracc. El Mirador 3 recámaras.,"$10,000"
1616547444-421,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,Casa en renta en El Mirador 21 2969,"$11,500"
1616547369-200,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=1,Casa en renta en Jurica OFP 20 2677,"$72,500"
1616547548-671,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,"Casa en renta condominio La Cima, el Refugio Querétaro con excelente iluminación","$15,500"
1616547412-328,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Hermosa casa en El Milenio con Roof Garden y excelente diseño! GOC,"$23,000"
1616547513-557,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,"Casa en renta en El Refugio, OFP 19-2405","$11,500"
1616547541-650,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616547295-16,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=4,"GPS/ Casa en renta amueblada con vista al Lago, Cumbres de Juriquilla.","$43,000"
1616547319-80,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=2,Casa en renta Cumbres del Lago 3 habitaciones JGCC,"$18,000"
1616547541-628,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,"Casa en el refugio de 3 dormitorios, amenidades y 129 mts2! Rahqro","$13,500"
1616547502-531,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,RENTA CASA AMUEBLADA 4 RECAMARAS,"$12,500"
1616547523-565,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en Renta El Refugio LC,"$13,000"
1616547603-810,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa - Fraccionamiento La Cañada Juriquilla,"$50,000"
1616547579-759,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Se renta casa amueblada en privada de san isidro de 3 recamaras y 3 baños jpc,"$9,500"
1616547568-716,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,CASA RENTA EN REFUGIO CONDOMINIO VIDALTA QUERETARO,"$11,500"
1616547532-608,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa a estrenar El Refugio sin amueblar y Roof Garden! RAHH,"$15,500"
1616547532-603,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en Renta Torre de Piedra El Refugio,"$16,000"
1616547603-816,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,HERMOSA CASA DE LUJO EN RENTA AMUEBLADA EN SANTA FE JURIQUILLA,"$25,000"
1616547603-830,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en privada con vigilancia sin amueblar de 525 mts2! RCS 20-1461,"$40,000"
1616547558-698,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"Casa en condominio en Renta, en Residencial el Refugio, Querétaro","$13,500"
1616547579-767,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Casa en renta Juriquilla 3 habitaciones JRH,"$14,000"
1616547401-313,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,RENTA DE CASA EN AVENIDA UNIVERSIDAD 3 RECAMARAS,"$15,500"
1616547513-535,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta El Refugio 3 habitaciones JRH,"$14,000"
1616547568-717,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,RENTA CASA EL REFUGIO,"$12,500"
1616547593-781,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Casa sin amueblar en Cumbres de Juriquilla de 180 mts2! ATC,"$15,000"
1616547532-594,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616547532-611,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,En Renta Amplia casa ubicada en el corazon del Refugio,"$14,000"
1616547384-240,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/casa/for-rent/,RENTA CASA AMUEBLADA EN EL PUEBLITO 3 RECAMARAS 3 BAÑOS Y ALBERCA,"$19,000"
1616547568-723,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Bonita casa en privada en el Refugio con vigilancia 24x7 con Gimnasio y  Alberca,"$12,500"
1616547319-81,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=2,Casa en renta en cumbres del Lago AQC,"$18,000"
1616547502-510,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"Se renta casa a estrenar en el refugio,en esquina y con 3 niveles 3 recamaras","$15,500"
1616547513-537,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa sin amueblar en El Refugio de 3 dormitorios! GOC 20-1606,"$13,000"
1616547502-529,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en Renta en el Refugio 3 recamaras excelentes amenidades YCC,"$12,600"
1616547532-612,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Renta en una de las zonas mas exclusivas de El Refugio AGT,"$13,000"
1616547462-470,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en renta El Refugio 3 habitaciones JRH,"$15,500"
1616547532-602,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en Renta 3 recámaras GGV#21-3233,"$13,000"
1616547356-164,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,CASA EN RENTA EN FRACC SEGURO Y MUY BIEN UBICADO | PALMARES,"$10,000"
1616547548-677,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta,"$15,000"
1616547444-426,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,"Casa en renta por la zona de El Mirador, OFP 19-2217","$9,500"
1616547613-842,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,CASA EN RENTA  JURIQUILLA,"$20,000"
1616547421-371,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=3,RENTA CASA EN LOS ENCINOS,"$6,700"
1616547421-357,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=3,CASA EN RENTA EN EL MIRADOR,"$13,500"
1616547532-592,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en El Refugio sin amoblar de 3 dormitorios y 164 mts2 en renta! GOC,"$13,500"
1616547311-51,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=3,"Casa amueblada Paseo Savelli, Juriquilla","$32,000"
1616547369-185,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=1,"KL / CASA RENTA EN JURICA, 6 RECAMARAS.","$90,000"
1616547433-390,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=2,Casa en Renta en el Mirador,"$11,000"
1616547412-344,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Casa sola en Renta, en Milenio 3a. Sección, Querétaro","$17,000"
1616547347-123,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-rent/,Casa de 3 Recámaras en Renta en Capital Sur. Privada con Amenidades SRM 21-3299,"$9,500"
1616547603-803,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,"CASA EN RENTA  frente areas verdes, Juriquilla Queretaro","$14,000"
1616547633-901,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"Casa en condominio en Renta, en Juriquilla, Querétaro","$17,500"
1616547613-854,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Renta de casa Queretaro San Isidro Juriquilla dentro de condominio privado,"$10,500"
1616547541-644,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,RENTA CASAS AMUEBLADAS QUERETARO EL REFUGIO TORRE DE PIEDRA AA,"$18,000"
1616547548-668,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,"El Refugio, RENTA - Casa en privada con seguridad","$11,000"
1616547444-419,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,RENTO CASA QUERETARO FRACC. EL MIRADOR AMUEBLADA EN ESQUINA A 12 MIN CENTRO,"$18,000"
1616547347-143,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-rent/,Se renta casa en centro sur 3 recamaras+ cuarto de servicio,"$11,500"
1616547433-408,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=2,RENTA CASA AMPLIA CON ROOF GARDEN EN EL MIRADOR SALA TV SALA DE JUEGOS,"$13,500"
1616547613-833,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,JURIQUILLA CASA EN RENTA 3 RECAMARAS CON BAÑO COMPLETO CADA UNA ROOF GARDEN,"$18,000"
1616547421-381,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=3,Se Renta Hermosa Casa en Carretas,"$28,000"
1616547513-541,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Renta - Condominio con Amenidades en El refugio,"$13,000"
1616547568-729,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"RENTA CASA EN EL REFUGIO, , BONITA, AMPLIA, EN PRIVADA CON ALBERCA!","$10,000"
1616547384-247,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/casa/for-rent/,Renta de casa en Queretaro Fraccionamiento La Vida,"$6,500"
1616547483-477,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Se renta casa en el refugio Amueblada 3 recamaras excelentes acabados YCC,"$14,000"
1616547356-162,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,HERMOSA CASA EN PALMARES,"$10,500"
1616547558-701,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en renta por el Fray Junipero Serra OFP 20 1124,"$23,000"
1616547532-621,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616547523-575,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,"Hermosa casa en renta en El Refugio de 3 recamaras, la principal con vestidor","$12,500"
1616547421-365,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=3,Casa en renta en El Mirador OFP 20 3421,"$12,700"
1616547622-864,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,"Casa sola en Renta, en Juriquilla, Querétaro","$15,500"
1616547502-527,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Amplia casa en Renta en El Refugio,"$12,500"
1616547622-873,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Bonita casa amueblada con 2 recámaras y Aceptan mascotas en San Isidro Juri JF,"$11,000"
1616547328-92,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=1,RENTA CASA AMUEBLADA CON ROOF EN CUMBRES DEL LAGO JURIQUILLA. SUPER EQUIPADA,"$35,000"
1616547513-534,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en El Refugio,"$13,900"
1616547532-605,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa de 3 Recámaras en Renta en Privada con Amenidades en El Refugio SRM 21-2716,"$11,000"
1616547541-641,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en Renta en El Refugio 3 Recamara con Amenidades Sala de Tv Ycc,"$13,000"
1616547311-38,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=3,Casa en renta en Privada Cumbres del Lago GGV#21-2011,"$16,500"
1616547541-646,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en renta El Refugio 3 habitaciones AVH,"$14,000"
1616547502-517,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Amplia casa en renta de 3 recamaras y sala de TV en el Refugio,"$12,000"
1616547401-297,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Casa en renta Milenio 3 habitaciones JRH,"$16,000"
1616547558-708,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616547502-511,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en renta en EL Refugio OFP 20 2631,"$14,000"
1616547483-498,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Amplia casa en renta en El Refugio,"$12,500"
1616547412-338,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,CASA RENTA MILENIO lll QUERETARO/ TI-D,"$14,500"
1616547622-874,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Juriquilla - Casa en RENTA. Condominio con control de acceso,"$18,000"
1616547568-726,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"Renta Casa en Privada Florenza en el Refugio, Qro","$12,500"
1616547444-429,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,Casa en renta en Res del Parque de 3 habitaciones,"$12,000"
1616547356-167,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,Renta de casa,"$9,500"
1616547369-204,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=1,Casa lujosa en Jurica de 5 dormitorios y 505 mts2! GOC 20-2766,"$72,500"
1616547483-486,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Se Renta Casa amueblada 3 recamaras en el Refugio YCC,"$19,000"
1616547502-512,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en El Refugio sin amueblar de 3 dormitorios y 129 mts2! RAHQRO,"$13,000"
1616547593-784,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Casa con recámara en PB en RENTA,"$40,000"
1616547384-264,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/casa/for-rent/,Casa Renta Residencial La Vida recámara en planta baja con baño completo,"$10,000"
1616547548-676,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Rento Casa en el Refugio Buena Ubicación Jgcc,0
1616547444-417,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,"casa en renta   en  Andará  lifestyle  a un costado del mirador, casa a  estrenar  y ...","$9,500"
1616547622-865,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,RENTA CASA AMPLIA VALLE DE JURIQUILLA 3 RECAMARAS CERCA HOSPITALES ESCUELAS,"$15,000"
1616547384-239,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/casa/for-rent/,Casa en renta El Pueblito 3 habitaciones YCC,"$19,000"
1616547401-296,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,"Edificio en Renta, en Milenio 3a. Sección, Querétaro","$75,000"
1616547603-808,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en renta amueblada en Q Valley Valle de Juriquilla ¡,"$17,000"
1616547558-696,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en renta EL Refugio 3 habitaciones JRH,"$10,500"
1616547593-796,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,PRECIOSA CASA DE LUJO AMUEBLADA EN JURIQUILLA SANTA FE,"$28,000"
1616547347-127,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-rent/,Casa en condominio - Centro Sur,"$16,500"
1616547558-697,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"Se renta Casa en El Refugio Queretaro, 3 rec vestidor y baño c/u,  Roof garden","$15,000"
1616547633-910,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa sin amoblar en Fray Junipero Serra con espacios extraordinarios! RCS,"$11,000"
1616547579-746,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,"CASA EN RENTA EN JURIQUILLA, CUMBRES DEL LAGO, AMUEBLADA","$21,000"
1616547433-392,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=2,"Casa en renta en privada, Fraccionamiento El Mirador","$12,000"
1616547593-792,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Casa en renta Los Naranjos Juriquilla,"$13,000"
1616547319-87,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=2,Renta de Casa con Amenidades en Cumbres del Lago,"$16,500"
1616547603-818,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Juriquilla - Casa en Renta - Residencial con control de acceso,"$15,000"
1616547633-907,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa en Renta en Querétaro,"$39,000"
1616547295-14,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=4,Casa en Renta en Cumbres del Lago en privada,"$16,500"
1616547593-777,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Juriquilla. Casa amoblada en Renta.LC,"$11,000"
1616547513-558,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,RENTA CASA TORRE DE PIEDRA REFUGIO,"$12,000"
1616547369-189,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=1,RENTA MUY BONITA JURICA CAMPESTRE,"$30,000"
1616547356-155,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,Lujosa casa en renta con amplios espacios,"$72,500"
1616547444-437,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=1,RENTA CASA AMUEBLADA AMPLIA EN EL MIRADOR 3 RECAMARAS,"$13,000"
1616547356-173,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,CASA RENTA JURICA QUERETARO VILLAS REGENCY,"$45,000"
1616547502-523,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Amplia casa en renta en El Refugio de 3 recamaras  y Roof Garden 203531,"$18,500"
1616547319-72,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=2,Casa en Renta en Privada en Cumbres del Lago,"$18,000"
1616547384-250,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/casa/for-rent/,"EL CONDADO RESIDENCIAL, 3Rec+Sala Tv+Estudio+Vestidor+Terraza+Jardín+2.5 B","$18,000"
1616547369-198,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=1,CASA EN RENTA EN JURICA QUERETARO DE 1256 M2 TERRENO CON 6 RECAMARAS EN UN PISO,"$38,500"
1616547311-35,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=3,Casa en renta Cumbres del Lago 3 habitaciones JGCC,"$18,000"
1616547433-401,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/casa/for-rent/?page=2,"Oportunidad de casa en renta, Residencial del Parque OFP 19-1783","$12,000"
1616547311-53,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-rent/?page=3,Casa en Renta en   Cumbres del Lago (Fracc.),"$32,500"
1616547568-719,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Rento Casa en Condominio La Escondida Fracc. El Refugio,"$12,500"
1616547523-574,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en renta El Refugio 3 habitaciones JRH,"$14,000"
1616547356-171,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-rent/?page=2,CASA AMUEBLADA EN RENTA EN PALAMARES ENFRENTE DE ANTEA EN QUERETARO,"$11,000"
